"X.Coord","Y.Coord","Dist","HorizAng"
-51.135527403127,116.574867719152,127.297061814221,-23.6846430892406
-51.9103694965369,115.858346175164,126.956066573092,-24.1347809160072
-52.6751725955301,115.131118829358,126.609037319098,-24.5851999245227
-53.4297887941271,114.393326320903,126.255991688892,-25.0359073986906
-54.1740721564027,113.645111332174,125.896947634601,-25.4869107575977
-54.9078787447084,112.886618561163,125.531923423554,-25.9382175600548
-55.6310666475087,112.117994693486,125.160937638019,-26.3898355092852
-56.3434960068254,111.339388374027,124.784009174949,-26.841772457767
-57.0450290452853,110.550950178182,124.401157245728,-27.2940364122352
-57.7355300927645,109.752832582744,124.012401375945,-27.7466355388522
-58.4148656126262,108.945189936413,123.617761405157,-28.1995781685518
-59.0829042275452,108.128178429949,123.217257486686,-28.652872802567
-59.7395167449154,107.301956065963,122.81091008741,-29.1065281181469
-60.384576181834,106.466682628363,122.398739987584,-29.5605529744729
-61.0179577896594,105.622519651452,121.980768280668,-30.0149564187823
-61.639539078136,104.769630388691,121.557016373173,-30.469747692709
-62.249199839083,103.908179781122,121.127505984529,-30.9249362388493
-62.8468221696413,103.038334425478,120.692259146969,-31.380531707566
-63.4322904950753,102.160262541956,120.251298205437,-31.8365439640382
-64.0054915911232,101.274133941691,119.804645817518,-32.2929830955695
-64.5663146058947,100.380119993914,119.352324953391,-32.7498594191672
-65.1146510813075,99.4783935928088,118.894358895812,-33.2071834894025
-65.650394974063,98.5691291240797,118.430771240121,-33.6649661065665
-66.1734426761539,97.6525024312241,117.961585894284,-34.1232183251351
-66.6836930349007,96.7286907815266,117.486827078958,-34.5819514625564
-67.1810473725142,95.7978728317775,117.006519327606,-35.041177108377
-67.6654095051786,94.8602285937219,116.520687486629,-35.5009071337213
-68.1366857616525,93.9159393992471,116.029356715554,-35.961153701142
-68.5947850013845,92.9651878653146,115.532552487251,-36.4219292748581
-69.0396186321385,92.0081578586438,115.030300588203,-36.8832466314004
-69.4711006271266,91.0450344601538,114.522627118814,-37.3451188706811
-69.8891475416466,90.0760039291701,114.009558493777,-37.8075594275121
-70.2936785292185,89.1012536674045,113.491121442482,-38.2705820835894
-70.6846153572202,88.1209721827124,112.967343009493,-38.7342009799696
-71.0618824220164,87.1353490526378,112.438250555074,-39.1984306300606
-71.4254067635803,86.1445748877503,111.90387175578,-39.6632859331525
-71.7751180796029,85.1488412947829,111.364234605124,-40.1287821885161
-72.110948739089,84.1483408395771,110.819367414298,-40.5949351100964
-72.4328337954366,83.143267009842,110.269298812984,-41.0617608418309
-72.7407109989964,82.1338141777364,109.714057750237,-41.5292759736257
-73.034520809111,81.1201775622777,109.153673495453,-41.9974975580212
-73.3142064056294,80.1025531915897,108.588175639425,-42.4664431275835
-73.579713699895,79.0811378649915,108.0175940955,-42.936130713059
-73.8309913452064,78.0561291149386,107.441959100828,-43.4065788623322
-74.0679907467471,77.0277251688225,106.861301217718,-43.8778066602268
-74.2906660709834,75.9961249106341,106.275651335116,-44.3498337491978
-74.4989742545282,74.9615278425026,105.685040670187,-44.8226803509577
-74.6928750124691,73.9241340461128,105.089500770039,-45.2963672890912
