"GameID","PlayID","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","HitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","PitchUID","yyyymmdd","key","XCoord","YCoord","XLand","YLand","barrel","solid","F.B","topped","under","weak","ContactType","LAEVcol","Bases","Hit","X1B","X2B","X3B","HR","SH","Error","Out","K","BB","HBP","ExpOBP","ExpSLG","Exp2OPS","Pred_1B","Pred_2B","Pred_3B","Pred_HR","BBtype"
"UNC2UNC091816","UNC2UNC091816 05( 04",135,"9/18/16","2:51:48 PM",4,3,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Lynn, Tyler",8890004,"Left","NOR_TAR2","Undefined",5,"Top",2,1,1,"Undefined","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,87.79847622,-1.143008541,-6.224391609,2076.716925,239.0502549,"2:00",5.103525028,3.126108966,6.332668926,-26.33166788,9.805548206,16.40830262,1.85049822,-1.259829892,79.56586911,-6.133522469,-3.120075875,0.432662111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.89445098,5.730645653,-2.679378678,50,5.007364262,13.38159116,-127.0703343,-3.316452757,-17.66651499,28.035537,-22.88119502,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","f122c13d-7dd0-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05( 04 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05( 04",136,"9/18/16","2:52:37 PM",4,4,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Lynn, Tyler",8890004,"Left","NOR_TAR2","Undefined",5,"Top",2,2,1,"Undefined","Und","InPlay","Undefined","Popup","Out",1,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","ea38fa75-550f-60c9-c625-395b82f14409","2016-09-18","UNC2UNC091816 05( 04 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0.0462191000331072,0.0462191000331072,0.0415971900297965,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 01",137,"9/18/16","2:56:01 PM",1,1,"Bergner, Austin",8889809,"Right","NOR_TAR2","Jones, Utah",8890012,"Left","NOR_TAR","Undefined",5,"Bottom",0,0,0,"Undefined","Und","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","17ae2d16-b35a-23b4-49e9-445d9b379dfa","2016-09-18","UNC2UNC091816 05) 01 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 01",138,"9/18/16","2:56:05 PM",1,2,"Bergner, Austin",8889809,"Right","NOR_TAR2","Jones, Utah",8890012,"Left","NOR_TAR","Undefined",5,"Bottom",0,0,1,"FB","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,92.22298247,-0.533793806,-3.874682488,2353.800081,254.5584293,"2:30",5.42939934,3.442355769,6.402178791,-27.39588849,4.966834491,18.09116857,2.654466536,1.381886671,83.86734476,-5.736352416,-0.433027928,0.409443562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.1031036,2.891164268,-3.173152823,50,5.378485905,8.528352646,-134.0105979,-2.081377763,-20.06324059,30.67424343,-26.94973233,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","89353ba7-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 01 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 01",139,"9/18/16","2:56:23 PM",1,3,"Bergner, Austin",8889809,"Right","NOR_TAR2","Jones, Utah",8890012,"Left","NOR_TAR","Undefined",5,"Bottom",0,1,1,"FB","FB","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,93.1888493,-1.208349431,-4.357908133,2387.019214,213.6568118,"1:00",5.651310783,3.379075633,6.548879116,-16.85504692,14.73880524,9.833296751,3.135408034,0.195018366,84.51274743,-4.421453726,-2.484819168,0.404550562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.748780055,8.517618517,-3.082199495,50,5.560458646,10.02183776,-135.3319602,-3.36226511,-12.42216034,31.60191721,-16.4960709,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","9907b199-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 01 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 01",140,"9/18/16","2:56:38 PM",1,4,"Bergner, Austin",8889809,"Right","NOR_TAR2","Jones, Utah",8890012,"Left","NOR_TAR","Undefined",5,"Bottom",0,1,2,"FB","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,91.72534344,-0.373310737,-5.917580914,2346.246825,223.7851011,"1:30",5.753298721,3.270526524,6.25401271,-19.44085356,13.5957172,13.06081086,3.787168016,-1.116853542,83.26745835,-4.051681248,-3.455139851,0.413684262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.861650082,7.544488305,-2.836861258,50,5.715884453,13.36700791,-132.8707434,-1.47328927,-15.77953779,29.51970678,-18.73992091,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","a2526c6c-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 01 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 01",141,"9/18/16","2:56:58 PM",1,5,"Bergner, Austin",8889809,"Right","NOR_TAR2","Jones, Utah",8890012,"Left","NOR_TAR","Undefined",5,"Bottom",0,2,2,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,91.5508987,-0.739858396,-4.805327846,2384.731161,222.6192948,"1:30",5.605477767,3.705801304,6.452561134,-18.75192435,14.16381791,13.06158144,3.360760722,0.369794027,82.88750754,-4.311034021,-2.32156204,0.412927061,71.99041271,47.86303741,-62.77356873,4088.816443,34.70432859,76.46526972,-104.3820113,209.9024941,43.34734874,-77.29382208,4.266409302,-8.657489497,8.034767435,-3.371418477,50,5.544577164,10.78143169,-132.8602676,-2.278224762,-15.34600977,30.6752614,-17.93185749,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","aad27fae-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 01 5",-48.2987380655943,53.3839996949203,-204.762156941344,46.1683453691894,0,0,0,0,1,0,"Under","lightskyblue",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"FB"
"UNC2UNC091816","UNC2UNC091816 05) 01",142,"9/18/16","2:57:21 PM",1,6,"Bergner, Austin",8889809,"Right","NOR_TAR2","Jones, Utah",8890012,"Left","NOR_TAR","Undefined",5,"Bottom",0,2,2,"CU","BB","StrikeCalled","Strikeout","Undefined","Undefined",0,0,NA,75.67755445,2.477912238,-1.49425431,1618.347643,52.9105002,"7:45",5.76968508,3.333025615,6.119354666,-60.32558596,-11.32366031,-14.91732515,3.035340824,0.708315054,68.79742605,-8.924363044,-4.330866776,0.503823119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.653122908,-7.002572597,-3.211038413,50,5.928144465,3.25676488,-109.9500223,3.187952376,9.201415499,22.73719455,-40.59330182,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","bc3cdc59-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 01 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 02",143,"9/18/16","2:58:08 PM",2,1,"Bergner, Austin",8889809,"Right","NOR_TAR2","Busch, Michael",8899287,"Left","NOR_TAR","Undefined",5,"Bottom",1,0,0,"CU","BB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,75.0749513,0.997388324,-3.66155402,1610.765036,40.9414323,"7:15",5.797811899,3.27375838,6.05623083,-61.43148117,-12.31327829,-10.64162862,1.6035868,-1.006434931,69.9296583,-10.41809887,-5.655040907,0.504420528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.774057761,-6.948403596,-2.983634048,50,5.842190349,7.264929044,-109.1051479,0.270068331,5.767080529,18.80725287,-40.5677474,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","d7f1234e-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 02 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 02",144,"9/18/16","2:58:22 PM",2,2,"Bergner, Austin",8889809,"Right","NOR_TAR2","Busch, Michael",8899287,"Left","NOR_TAR","Undefined",5,"Bottom",1,1,0,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,93.78518876,-1.594191621,-4.784924209,2316.98893,220.0151372,"1:15",5.745165967,3.571481441,6.657202332,-17.15742294,13.83263261,11.63764833,2.851197469,0.15281738,85.39973452,-4.863425039,-2.569665875,0.400666189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.835952238,8.135556436,-3.254578976,50,5.630787332,11.05701634,-136.1524283,-4.303704274,-14.66090791,30.80536813,-16.95258726,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","e04683c2-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 02 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 02",145,"9/18/16","2:58:40 PM",2,3,"Bergner, Austin",8889809,"Right","NOR_TAR2","Busch, Michael",8899287,"Left","NOR_TAR","Undefined",5,"Bottom",1,1,1,"CH","FB","InPlay","Undefined","FlyBall","Out",1,0,NA,84.50505837,-1.314911451,-4.73948213,2046.986303,224.7700293,"1:30",5.632243275,3.23387479,6.941844561,-25.38460637,12.18541821,12.12303221,2.315916082,-0.078872677,77.49465678,-6.157153564,-2.42459232,0.441156069,84.59295771,39.19794681,2.569769657,4135.621739,109.9970361,81.15588643,0.784781743,282.0217761,161.2622868,-3.49521255,4.953208618,-8.090917918,7.186455744,-2.943193024,50,5.541210377,9.880464225,-122.7912534,-3.456354234,-12.37067576,23.98791269,-21.1862577,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","eb8f1fdc-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 02 3",-65.5567622409328,53.462878884434,-17.1934966136617,281.497186253779,0,0,0,0,1,0,"Under","lightskyblue",0,0,0,0,0,0,0,0,1,0,0,0,0.0100719827907931,0.0268022388463363,0.0146415365302282,0.00514869356640678,0.00308163629559968,0.00159415259201118,0.000247500336775426,"FB"
"UNC2UNC091816","UNC2UNC091816 05) 03",146,"9/18/16","2:59:12 PM",3,1,"Bergner, Austin",8889809,"Right","NOR_TAR2","Martorano, Brandon",8889983,"Right","NOR_TAR","Undefined",5,"Bottom",2,0,0,"FB","FB","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,93.92207857,-2.58765254,-5.563016701,2363.616755,209.0314029,"1:00",5.876808429,3.26796653,6.540813863,-12.01778846,19.19177306,10.66821504,2.489485959,-0.960632219,85.28118229,-4.875087752,-3.539171978,0.402082667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.530679923,11.37053127,-2.886954193,50,5.691812203,12.93283166,-136.0567048,-6.537352299,-14.04400619,31.27443322,-10.96908257,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","fd74b6ab-7dd1-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 03 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 03",147,"9/18/16","2:59:28 PM",3,2,"Bergner, Austin",8889809,"Right","NOR_TAR2","Martorano, Brandon",8889983,"Right","NOR_TAR","Undefined",5,"Bottom",2,0,1,"FB","FB","HitByPitch","Undefined","Undefined","Undefined",0,0,NA,92.92775109,-0.353544198,-3.332279882,2326.364752,224.7049822,"1:30",5.707672039,3.339013918,6.481076468,-18.1864514,13.38308372,13.27534697,3.866996746,1.382520737,84.8044902,-3.808871312,-0.809803626,0.404394846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.246269694,7.472904765,-3.110943288,50,5.674691279,7.470134677,-135.1839613,-1.384842507,-15.25273831,29.59534553,-18.35176709,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","06704670-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 03 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 04",148,"9/18/16","3:00:16 PM",4,1,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",5,"Bottom",2,0,0,"FB","FB","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,92.50187453,-1.985352175,-5.200156819,2260.912296,214.8705225,"1:15",5.830300857,3.324487774,6.462464865,-14.07585529,17.79569873,12.42172707,2.825675986,-0.429403257,84.91609638,-4.646564974,-2.857447786,0.40632462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.175766703,10.29752672,-2.962656749,50,5.683364868,11.83872538,-134.2142606,-5.097922181,-15.01463278,27.19496198,-13.26284575,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","21411501-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 04 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 04",149,"9/18/16","3:00:34 PM",4,2,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",5,"Bottom",2,0,1,"CU","BB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,75.99944737,1.054642444,-4.495138227,1770.871585,71.33849724,"8:30",5.768038673,3.327153017,5.950908365,-52.34599512,-4.213626032,-12.34222185,2.387011674,-1.878455053,70.64280206,-8.656233572,-6.793027535,0.499332849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.468894127,-2.555487506,-2.962542356,50,5.822507477,9.012819424,-110.3311538,0.599634266,6.771135708,18.81306237,-35.33804338,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","2a3a5ac7-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 04 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 04",150,"9/18/16","3:01:06 PM",4,3,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",5,"Bottom",2,1,1,"CU","BB","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,74.23255084,2.071320234,-3.17082597,1561.606614,54.4958572,"7:45",5.738173389,3.189433539,6.46833799,-58.75274372,-9.57317817,-13.35423245,2.747967947,-0.83818993,69.25692367,-8.939233555,-5.685682771,0.504735513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.530007016,-5.791871343,-2.960025577,50,5.857587074,6.307555464,-107.9886388,2.480847357,7.772086864,17.40973181,-39.06759815,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","3c0d4f94-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 04 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 05) 04",151,"9/18/16","3:01:30 PM",4,4,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",5,"Bottom",2,1,2,"FB","FB","StrikeSwinging","Strikeout","Undefined","Undefined",0,0,NA,93.08212389,-2.481901842,-5.554807769,2322.818642,207.5566608,"1:00",6.042626953,3.262839233,6.66809405,-8.907679381,22.8355097,11.931705,3.017682891,-0.840490853,84.06670672,-4.189471987,-3.279953683,0.405505544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.341896936,13.46075366,-2.895002963,50,5.872122559,12.77175799,-134.844941,-6.128077071,-15.20790942,32.0216473,-7.634075934,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","4e01d315-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 05) 04 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 06( 01",152,"9/18/16","3:04:31 PM",1,1,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Warmoth, Logan",8880048,"Right","NOR_TAR2","Undefined",6,"Top",0,0,0,"Undefined","Und","BallCalled","Undefined","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","7d053fe7-525e-41df-b060-24c15712326f","2016-09-18","UNC2UNC091816 06( 01 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 06( 01",153,"9/18/16","3:04:40 PM",1,2,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Warmoth, Logan",8880048,"Right","NOR_TAR2","Undefined",6,"Top",0,1,0,"Undefined","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,85.87262161,-1.217829112,-4.812341084,1977.062892,237.498834,"2:00",5.259437646,3.0371233,6.345620103,-29.00727617,7.967850828,12.5610264,1.717079192,-0.356088021,79.37955447,-6.664375835,-2.449883883,0.437649418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.072358376,4.662570282,-2.693382355,50,5.156886755,10.13706162,-124.7196469,-3.498974161,-12.8427669,22.71954372,-24.75610445,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","c190b545-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 06( 01 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 06( 01",154,"9/18/16","3:05:00 PM",1,3,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Warmoth, Logan",8880048,"Right","NOR_TAR2","Undefined",6,"Top",0,2,0,"Undefined","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,86.17761311,-1.639850207,-3.841238068,2009.780002,234.2808341,"1:45",5.426961269,3.046305106,6.28916655,-26.91475369,9.678539332,13.50745657,1.669233949,0.627162778,79.96832207,-6.68068667,-1.302911102,0.435383799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.284100654,5.670345183,-2.770231536,50,5.292853324,8.01643028,-125.319673,-4.38864079,-13.35634735,22.04462043,-23.03182504,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","cb392d18-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 06( 01 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 06( 01",155,"9/18/16","3:05:21 PM",1,4,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Warmoth, Logan",8880048,"Right","NOR_TAR2","Undefined",6,"Top",0,2,1,"Undefined","FB","InPlay","Undefined","GroundBall","Out",1,0,NA,87.30725799,-0.418792726,-4.842389962,1962.861202,261.1745086,"2:45",5.370263408,2.995004686,6.312109609,-34.19122795,1.518180973,9.994319281,2.133883232,-0.642793571,81.00295971,-6.822731057,-2.967652505,0.43009347,88.76637745,2.096961599,-6.766324085,1235.273431,NA,NA,NA,55.94506948,52.8184056,-5.508288942,0.43605896,-6.623452082,0.929858112,-2.645082468,50,5.322847661,10.44921329,-126.8411748,-1.944627901,-10.9323122,22.75170597,-30.63927499,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","d42fb5c4-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 06( 01 4",88.7069337664917,3.24802514508667,-5.37015350261897,55.6867331640162,0,0,0,1,0,0,"Topped","darkgreen",0,0,0,0,0,0,0,0,1,0,0,0,0.565849862232796,1.68882605749038,0.883590274428711,0.557500576125983,0.00797104420576884,0.000376908967760476,1.3329332831926e-06,"GB"
"UNC2UNC091816","UNC2UNC091816 06( 02",156,"9/18/16","3:06:02 PM",2,1,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Illies, Brendan",8888833,"Right","NOR_TAR2","Undefined",6,"Top",1,0,0,"Undefined","BB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,75.32130671,0.869228307,-3.097355226,1543.233608,60.06021108,"8:00",5.208000902,2.951588472,7.705045519,-52.13455642,-6.479438156,-11.17547142,1.644112,-0.759880095,70.04588949,-9.147693702,-5.258251121,0.48631342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.592532432,-3.970237554,-2.797799255,50,5.238621267,6.142124311,-109.8116601,0.735390263,6.841141967,19.11653994,-37.03069607,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","eefd4c08-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 06( 02 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 06( 02",157,"9/18/16","3:06:18 PM",2,2,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Illies, Brendan",8888833,"Right","NOR_TAR2","Undefined",6,"Top",1,1,0,"Undefined","BB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,73.08077935,4.498138962,0.50596504,1565.749927,46.41066223,"7:30",5.163290907,3.232177989,6.099441585,-58.58243868,-6.656268513,-6.941088114,4.449788072,3.121655464,66.8966864,-6.529785245,-0.805164868,0.518638395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91132901,-4.864405492,-3.267367481,50,5.478503154,-0.759243264,-106.1031972,6.847138039,4.460523872,18.08929942,-37.72147164,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","f7a8bdf3-7dd2-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 06( 02 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 06( 02",158,"9/18/16","3:06:43 PM",2,3,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Illies, Brendan",8888833,"Right","NOR_TAR2","Undefined",6,"Top",1,2,0,"Undefined","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,86.05642168,-1.785873098,-4.488383394,2041.90913,237.2619001,"2:00",5.37740245,3.028571274,6.539254163,-27.11026399,9.993023202,15.5972491,1.47487249,0.203738922,78.28499645,-6.938158108,-1.515453343,0.438407235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.978017822,6.065495225,-2.724401643,50,5.241785155,9.378143402,-124.9151264,-4.649663572,-15.64341317,26.98533302,-22.66464002,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","09dc47de-7dd3-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 06( 02 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
